signature,size,buggy_gen,state+fault,interval,commits,churn
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3468^3477,10,False,C_N,Y_N,06ea776^90d3eba,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3482^3491,10,False,C_N^C_N,Y_N^YY_N,06ea776^90d3eba^2c0fc47,4^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3496^3505,10,False,C_N,Y_N,06ea776^90d3eba,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3551^3561,11,False,C_N^C_Y,Y_N^Y_Y,06ea776^90d3eba^fa3db67,4^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3601^3611,11,False,C_N^C_N^C_Y,Y_N^Y_N^Y_Y,06ea776^90d3eba^f9b23bb^fa3db67,4^5^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3618^3628,11,False,C_N^C_N^C_Y,Y_N^Y_N^Y_Y,06ea776^90d3eba^f9b23bb^fa3db67,4^5^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3633^3642,10,False,C_N,Y_N,06ea776^90d3eba,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3657^3666,10,False,C_N,Y_N,06ea776^90d3eba,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3671^3682,12,False,C_N^C_Y,Y_N^Y_Y,06ea776^90d3eba^fa3db67,4^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3687^3696,10,False,C_N,Y_N,06ea776^90d3eba,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3715^3724,10,False,C_N,Y_N,06ea776^90d3eba,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3756^3767,12,False,C_N^C_Y,Y_N^Y_Y,06ea776^90d3eba^fa3db67,4^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3772^3781,10,False,C_N,Y_N,06ea776^90d3eba,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3799^3808,10,False,C_N,Y_N,06ea776^90d3eba,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3956^3965,10,False,C_N,Y_N,06ea776^90d3eba,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3995^4004,10,False,C_N^C_N,Y_N^D_N,06ea776^90d3eba^1d1b077,4^4
