signature,size,buggy_gen,state+fault,interval,commits,churn
org/gjt/sp/jedit/gui/DockableWindowManager.java^146^165+org/gjt/sp/jedit/pluginmgr/PluginListHandler.java^36^55,20,True,I_Y^I_N^I_N^I_N^I_N^I_Y^I_N^I_N^I_N^I_N^I_N,D_Y^Y_N^D_N^YY_N^D_N^M_Y^Y_N^D_N^W_N^D_N^YY_N,4521d05^e07ad36^f8f88a2^2263127^397c601^be2473e^34d9300^03222fd^cbd2ff5^58285d5^00309a7^fa82ab7,6^11^9^2^12^2^1^1^1^1^27
org/gjt/sp/jedit/options/AbbrevsOptionPane.java^376^388+org/gjt/sp/jedit/options/StyleOptionPane.java^162^174,13,False,I_N,D_N,cef451f^d3770cc,1
org/gjt/sp/jedit/options/AbbrevsOptionPane.java^447^458+org/gjt/sp/jedit/options/DockingOptionPane.java^323^334,12,False,I_N,Y_N,4daeb3c^a9d457f,14
org/gjt/sp/jedit/View.java^929^943+org/gjt/sp/jedit/View.java^950^964,15,False,I_N,YY_N,837c52f^ca254f1,1
org/gjt/sp/jedit/browser/VFSDirectoryEntryTableModel.java^145^156+org/gjt/sp/jedit/gui/JCheckBoxList.java^303^314,12,True,I_N^I_N^I_Y^I_N,D_N^D_N^D_Y^D_N,96cb596^8ea7e3a^956e00b^416fa8d^eb92f36,4^3^10^5
org/gjt/sp/jedit/ServiceListHandler.java^111^133+org/gjt/sp/jedit/gui/DockableWindowManager.java^317^342,26,True,I_Y^I_N^I_N,W_Y^D_N^YY_N,0d0ef90^460782b^7e652b3^fa82ab7,10^30^52
org/gjt/sp/jedit/AbstractOptionPane.java^229^242+org/gjt/sp/jedit/AbstractOptionPane.java^251^264,14,False,C_N,Y_N,ffa315d^96bf692,8
bsh/StringUtil.java^50^72+bsh/commands/dir.java^97^119,23,False,I_N,Y_N,82d7ff8^ea5bc7d,19
org/gjt/sp/jedit/search/SearchDialog.java^1158^1175+org/gjt/sp/jedit/search/SearchDialog.java^1177^1194,18,False,I_N,W_N,6681187^6ef6860,8
org/gjt/sp/jedit/Macros.java^157^179+org/gjt/sp/jedit/Macros.java^187^209,23,True,I_Y^I_N,W_Y^D_N,0fba3d2^4158333^13168fa,12^12
org/gjt/sp/jedit/textarea/MouseHandler.java^49^131+org/gjt/sp/jedit/textarea/TextAreaMouseHandler.java^48^126,83,False,I_N,YY_N,32f1014^cf4d408,7
org/gjt/sp/jedit/BufferHistory.java^276^294+org/gjt/sp/jedit/ModeCatalogHandler.java^35^53,19,True,I_N^I_N^I_Y^I_N,Y_N^D_N^YY_Y^D_N,41ae4c5^f8f88a2^2263127^0359cdc^7430485,11^9^26^9
