signature,size,buggy_gen,state+fault,interval,commits,churn
maven-project/src/test/java/org/apache/maven/project/ModelUtilsTest.java^116^141+maven-project/src/test/java/org/apache/maven/project/injection/DefaultProfileInjectorTest.java^95^120,26,False,I_N^I_N,Y_N^W_N,3dcf943^5401fb4^8ec3ac8,12^12
maven-core/src/main/java/org/apache/maven/model/plugin/DefaultLifecycleBindingsInjector.java^84^115+maven-model-builder/src/main/java/org/apache/maven/model/merge/MavenModelMerger.java^456^490,35,True,I_Y,W_Y,db5d449^3843481,35
maven-plugins/maven-project-info-reports-plugin/src/main/java/org/apache/maven/report/projectinfo/CimReport.java^254^272+maven-plugins/maven-project-info-reports-plugin/src/main/java/org/apache/maven/report/projectinfo/ScmReport.java^389^407,19,False,I_N^I_N^I_N,M_N^M_N^Y_N,5a0904e^9508fdd^b584a47^36b0bff,43^6^5
maven-model-builder/src/main/java/org/apache/maven/model/management/DefaultPluginManagementInjector.java^103^133+maven-model-builder/src/main/java/org/apache/maven/model/profile/DefaultProfileInjector.java^143^175,33,False,I_Y,YY_Y,7403318^7badeb5,8
maven-core/src/test/java/org/apache/maven/listeners/BuildExtensionListenerTest.java^61^76+maven-core/src/test/java/org/apache/maven/plugin/PluginParameterExpressionEvaluatorTest.java^466^481,16,False,C_N,D_N,38029c2^3975735,2
maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java^327^345+maven-core/src/main/java/org/apache/maven/artifact/resolver/ArtifactResolutionResult.java^339^357,19,False,I_Y^I_N,YY_Y^Y_N,23f2095^2d3b581^cdc87a9,30^26
maven-core/src/test/java/org/apache/maven/project/interpolation/RegexBasedProjectInterpolatorTest.java^35^50+maven-core/src/test/java/org/apache/maven/project/interpolation/RegexBasedProjectInterpolatorTest.java^52^67,16,True,I_Y^I_Y,M_Y^D_Y,4f82255^4465e49^c022a88,6^23
maven-compat/src/main/java/org/apache/maven/artifact/repository/DefaultArtifactRepository.java^175^196+maven-core/src/main/java/org/apache/maven/artifact/repository/MavenArtifactRepository.java^131^152,22,False,I_N^I_Y^I_N^I_N^I_Y,Y_N^YY_Y^Y_N^Y_N^YY_Y,75e5133^089a9f8^6cf9320^ca2b26a^0343c52^2d3b581,4^7^4^2^18
maven-compat/src/test/java/org/apache/maven/repository/metadata/DefaultClasspathTransformationTest.java^32^61+maven-compat/src/test/java/org/apache/maven/repository/metadata/DefaultGraphConflictResolverTest.java^34^63,30,False,I_N,YY_N,ba289ad^0343c52,4
maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/ScopeArtifactFilter.java^148^168+maven-core/src/main/java/org/apache/maven/project/ReactorModelCache.java^77^93,21,True,I_N^I_Y,M_N^D_Y,0e1d2e8^0234dc7^6a41005,7^4
maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/InversionArtifactFilter.java^48^63+maven-core/src/main/java/org/apache/maven/project/ReactorModelPool.java^72^88,17,False,C_N,YY_N,299a4c0^0343c52,6
maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginCache.java^71^86+maven-core/src/main/java/org/apache/maven/project/artifact/DefaultMavenMetadataCache.java^68^84,17,False,I_N,M_N,2b5054a^b98795e,3
maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java^479^496+maven-project/src/main/java/org/apache/maven/project/artifact/MavenMetadataSource.java^139^156,18,True,I_Y^I_Y^I_Y^I_Y^I_Y^I_Y^I_N^I_N^I_Y^I_Y,M_Y^M_Y^W_Y^D_Y^M_Y^D_Y^D_N^W_N^D_Y^W_Y,8b6052b^d6d65fc^01e6c8d^26d36d8^3f2f0d5^810d4a3^27cdfc3^685bfbc^64399eb^36d0a85^826413b,50^4^3^7^5^16^7^1^1^12
maven-project/src/test/java/org/apache/maven/project/ModelUtilsTest.java^192^224+maven-project/src/test/java/org/apache/maven/project/ModelUtilsTest.java^226^264,39,False,I_N,Y_N,3dcf943^8ec3ac8,24
maven-project/src/test/java/org/apache/maven/project/build/model/DefaultModelLineageBuilderTest.java^131^199+maven-project/src/test/java/org/apache/maven/project/build/model/DefaultModelLineageBuilderTest.java^255^337,83,True,I_Y,Y_Y,4b7ca6b^1d9d014,6
maven-project/src/test/java/org/apache/maven/project/inheritance/t07/ProjectInheritanceTest.java^50^81+maven-project/src/test/java/org/apache/maven/project/inheritance/t08/ProjectInheritanceTest.java^50^80,32,False,I_Y,YY_Y,08947e7^beedf0c,8
maven-compat/src/test/java/org/apache/maven/artifact/metadata/TestMetadataSource.java^41^76+maven-compat/src/test/java/org/apache/maven/repository/metadata/TestMetadataSource.java^44^79,36,False,I_N^I_Y,YY_N^Y_Y,c1a23b8^0343c52^7badeb5,8^4
maven-project/src/main/java/org/apache/maven/project/artifact/MavenMetadataSource.java^139^156+maven-project/src/test/java/org/apache/maven/project/ProjectClasspathArtifactResolver.java^83^100,18,True,I_Y^I_Y^I_Y^I_Y^I_Y,M_Y^M_Y^W_Y^M_Y^D_Y,8fc3e7a^d6d65fc^01e6c8d^3f2f0d5^810d4a3^27cdfc3,33^2^3^11^11
maven-core/src/main/java/org/apache/maven/artifact/resolver/filter/AndArtifactFilter.java^84^99+maven-core/src/main/java/org/apache/maven/artifact/resolver/filter/ScopeArtifactFilter.java^57^72,16,False,I_N,YY_N,20f8323^0343c52,6
maven-project-builder/src/main/java/org/apache/maven/project/processor/ProcessorContext.java^278^302+maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java^531^554,25,False,I_N,D_N,421732b^38e8586,2
maven-model-converter/src/main/java/org/apache/maven/model/converter/Maven1Converter.java^164^234+maven-repository-tools/src/main/java/org/apache/maven/converter/PomV3ToV4Converter.java^806^876,71,False,I_N,D_N,85ad933^6a24473,4
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0052Test.java^20^38+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0053Test.java^21^39,19,False,I_N,W_N,3669052^2946284,24
maven-mboot/src/main/Bootstrapper.java^721^738+maven-mboot2/src/main/java/MBoot.java^1338^1355,18,False,I_N,W_N,6aed331^f57388b,16
maven-artifact-manager/src/main/java/org/apache/maven/artifact/metadata/LatestArtifactMetadata.java^54^81+maven-artifact-manager/src/main/java/org/apache/maven/artifact/metadata/ReleaseArtifactMetadata.java^62^89,28,True,I_Y,W_Y,6a5e897^8f3c207,2
