CFltFix,cloc,CPathDepth,CCurSt,experience,EFltDens,TChurn,TPC,NumOfBursts,SLBurst,CFltRate,EEvPattern,EConChg,EIncChg,EConStChg,EIncStChg,EFltsConStChg,EFltIncStChg,EChgTimeInt,buggy
False,51,6,I,856,0.0,22,1,0,0,0.0,INC,0,1,0,1,0,0,6.1,False
False,51,6,I,2135,0.0,22,2,1,1,0.0,INC,0,2,0,2,0,0,0.0,True
False,51,6,I,2508,0.0,2,3,1,1,0.5,INC,0,3,0,3,0,0,612.8,True
False,51,6,I,1229,0.0,2,4,2,1,0.667,INC,0,4,0,4,0,0,0.0,False
False,51,6,I,1245,0.0,6,5,2,1,0.5,INC,0,5,0,5,0,0,32.1,False
False,51,6,I,2524,0.0,6,6,3,1,0.4,INC,0,6,0,6,0,0,0.0,True
False,38,5,I,207,0.0,2,1,0,0,0.0,INC,0,1,0,1,0,0,313.3,False
False,59,4,I,91,0.0,109,1,0,0,0.0,INC,0,1,0,1,0,0,169.6,False
False,26,4,I,1568,0.0,3,1,0,0,0.0,INC,0,1,0,1,0,0,94.0,False
False,26,4,I,289,0.0,3,2,1,1,0.0,INC,0,2,0,2,0,0,0.0,False
False,26,4,I,1582,0.0,26,3,1,1,0.0,INC,0,3,0,3,0,0,3.0,False
False,17,5,I,146,0.0,13,1,0,0,0.0,INC,0,1,0,1,0,0,394.5,False
False,17,5,I,898,0.0,3,2,0,0,0.0,INC,0,2,0,2,0,0,727.5,False
False,82,5,I,613,0.0,2,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,False
False,21,4,I,98,0.0,41,1,0,0,0.0,INC,0,1,0,1,0,0,992.7,False
False,36,6,I,1269,0.0,2,1,0,0,0.0,INC,0,1,0,1,0,0,453.4,False
False,14,5,I,702,0.0,25,1,0,0,0.0,INC,0,1,0,1,0,0,159.1,False
False,14,5,I,737,0.0,2,2,0,0,0.0,INC,0,2,0,2,0,0,55.1,False
False,14,5,C,82,0.0,2,1,0,0,0.0,SYNC,1,0,1,0,0,0,44.0,False
False,14,5,I,1361,0.0,3,2,1,1,0.0,DIV,1,1,1,0,0,1,0.0,True
False,21,5,I,37,0.0,44,1,0,0,0.0,INC,0,1,0,1,0,0,1.1,False
