signature,size,buggy_gen,state+fault,interval,commits,churn
src/argouml-core-diagrams-activity2/src/org/argouml/activity2/diagram/FigBaseNode.java^104^115+src/argouml-core-diagrams-activity2/src/org/argouml/activity2/diagram/FigComposite.java^72^83,12,False,I_N^I_N,M_N^YY_N,ba97dc7^77473c3^78ecc51,6^20
src_new/org/argouml/uml/diagram/static_structure/ui/SelectionComment.java^85^100+src_new/org/argouml/uml/diagram/use_case/ui/SelectionUseCase.java^91^106,16,True,I_Y,Y_Y,384e49a^4aca95c,32
modules/php/src/org/argouml/language/php/generator/GeneratorPHP.java^135^152+src_new/org/argouml/language/java/generator/GeneratorJava.java^158^180,23,True,I_Y,Y_Y,4e34f59^1ba27f6,2
src_new/org/argouml/uml/ui/UMLBinaryRelationListModel.java^181^203+src_new/org/argouml/uml/ui/UMLClientDependencyListModel.java^182^193,23,True,I_Y,M_Y,f764815^ca3bcb5,12
src_new/org/argouml/uml/diagram/deployment/ui/SelectionComponent.java^84^99+src_new/org/argouml/uml/diagram/ui/SelectionNodeClarifiers2.java^132^147,16,True,I_Y,Y_Y,384e49a^4aca95c,16
src/argouml-app/tests/org/argouml/uml/reveng/TestJavaImportEnumeration.java^65^96+src/argouml-app/tests/org/argouml/uml/reveng/TestJavaImportInterface.java^67^99,33,False,C_Y,Y_Y,559aca3^113557b,4
src/uci/uml/ui/Actions.java^668^683+src_new/org/argouml/uml/ui/ActionSaveProject.java^70^82,16,True,I_Y,Y_Y,8652856^d26baf5,13
src_new/org/argouml/uml/cognitive/critics/CrAssocNameConflict.java^82^99+src_new/org/argouml/uml/cognitive/critics/CrNameConflict.java^77^92,18,True,I_Y,Y_Y,44e8ef2^ff522f0,21
src_new/org/argouml/uml/ui/behavior/common_behavior/PropPanelComponentInstance.java^47^62+src_new/org/argouml/uml/ui/foundation/core/PropPanelAbstraction.java^40^55,16,True,C_Y^C_Y^I_Y^I_Y^I_Y^I_Y^I_N^I_N,Y_Y^Y_Y^Y_Y^Y_Y^Y_Y^Y_Y^M_N^Y_N,b1bac5f^28e35ce^db19670^2ee5cad^e1f6ad2^0fb23e0^061381a^30bec95^2804daa,4^12^39^13^14^2^4^8
src_new/org/argouml/cognitive/critics/ui/CriticBrowserDialog.java^146^164+src_new/org/argouml/language/ui/SettingsTabNotation.java^75^93,19,True,I_Y,M_Y,2623426^b8e753b,19
src_new/org/argouml/uml/diagram/collaboration/ui/FigClassifierRole.java^203^231+src_new/org/argouml/uml/diagram/static_structure/ui/FigClass.java^553^582,30,False,I_N,Y_N,c00c539^587fb4e,1
src/uci/uml/ui/Actions.java^2027^2049+src_new/org/argouml/ui/Actions.java^1322^1344,23,True,I_Y,M_Y,b9223a4^cf934a8,23
src/argouml-app/src/org/argouml/uml/diagram/static_structure/ui/FigInterface.java^222^242+src/argouml-core-diagrams-structure2/src/org/argouml/structure2/diagram/FigDataType2.java^240^261,22,False,I_N,W_N,5fa9dca^fbe5ebe,22
src_new/org/argouml/uml/ui/behavior/collaborations/PropPanelMessage.java^97^106+src_new/org/argouml/uml/ui/behavior/use_cases/PropPanelExtend.java^107^125,19,True,I_Y^I_Y^I_Y^I_Y,Y_Y^W_Y^Y_Y^D_Y,74ef61a^fe1a4c9^bf8a4cd^ca3bcb5^180aae2,12^6^15^2
src_new/org/argouml/uml/diagram/sequence/ui/FigClassifierRole.java^1208^1227+src_new/org/argouml/uml/diagram/static_structure/ui/FigInterface.java^690^709,20,True,I_N^I_Y,D_N^M_Y,d306be6^fa87a68^b333744,13^20
src_new/org/argouml/ui/NavigatorConfigDialog.java^347^363+src_new/org/argouml/ui/NavigatorConfigDialog.java^365^381,17,True,I_Y^I_Y^I_Y^I_Y^I_Y,YY_Y^Y_Y^Y_Y^D_Y^Y_Y,149fac7^d1f67e9^69baaad^ca3bcb5^23464f9^bad6e00,12^8^132^18^22
src/argouml-app/src/org/argouml/uml/ui/behavior/collaborations/ActionSetClassifierRoleMultiplicity.java^69^78+src/argouml-app/src/org/argouml/uml/ui/foundation/extension_mechanisms/ActionSetTagDefinitionMultiplicity.java^67^76,10,False,I_N,M_N,12a370a^ca3901d,18
src_new/org/argouml/uml/ui/behavior/state_machines/PropPanelCompositeState.java^80^102+src_new/org/argouml/uml/ui/behavior/state_machines/PropPanelSubmachineState.java^85^105,23,True,I_Y^I_Y,Y_Y^Y_Y,c00c539^538185b^403acfc,26^33
src/uci/uml/ui/ProjectBrowser.java^173^202+src_new/org/argouml/ui/ProjectBrowser.java^185^216,32,True,I_Y^I_N,Y_Y^M_N,81dec58^5f94048^1da4932,5^2
src/uci/gef/ModeCreateArc.java^111^166+src/uci/gef/ModeCreateEdge.java^119^161,56,False,I_N^I_N,M_N^Y_N,64b8263^418a515^f23c9fb,6^16
src/uci/uml/ui/props/PropPanelState.java^79^164+src_new/org/argouml/uml/diagram/state/ui/PropPanelState.java^81^166,86,False,I_N,M_N,9ac1348^c413fa0,8
src/argouml-app/src/org/argouml/uml/diagram/state/ui/FigCompositeState.java^69^83+src/argouml-app/src/org/argouml/uml/diagram/state/ui/FigSubmachineState.java^61^75,15,False,I_Y^I_Y,Y_Y^Y_Y,07c96ef^6a3932f^19694f2,17^10
src_new/org/argouml/uml/diagram/ui/FigAssociation.java^226^244+src_new/org/argouml/uml/diagram/ui/FigGeneralization.java^185^203,19,True,I_Y,Y_Y,7acf5a9^c899055,32
src_new/org/argouml/uml/ui/ActionOpenProject.java^90^122+src_new/org/argouml/uml/ui/ActionReopenProject.java^84^119,36,True,I_Y^I_Y,Y_Y^D_Y,740d179^4333e18^3dc5d77,22^31
tests/org/argouml/uml/ui/behavior/use_cases/TestUMLIncludeAdditionComboBoxModel.java^69^83+tests/org/argouml/uml/ui/foundation/core/TestUMLStructuralFeatureTypeComboBoxModel.java^54^70,17,False,I_N,M_N,7cbb9b6^431f36e,2
