signature,size,buggy_gen,state+fault,interval,commits,churn
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSGET.java^373^398+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/vss/MSVSSGET.java^373^398,26,False,I_N,M_N,25c4d95^71aa092,4
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/metamata/AbstractMetamataTask.java^282^299+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/metamata/MParse.java^290^307,18,False,I_N^I_N^I_N,W_N^D_N^M_N,f20fc56^e0f1ffa^d09fc12^71aa092,2^26^4
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUnCheckout.java^116^143+proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUpdate.java^325^356,32,False,I_N^I_N^I_N,D_N^M_N^M_N,30593c2^d47f6c9^c66f119^38dce34,4^16^4
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/exec/Execute.java^929^958+proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/exec/WinNTCommandLauncher.java^38^67,30,False,I_N,D_N,bce6c8d^eff18a7,30
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/perforce/P4Add.java^121^150+src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Add.java^115^137,30,False,I_N,W_N,8ce1de2^0c7462a,2
src/testcases/org/apache/tools/ant/DirectoryScannerTest.java^431^466+src/testcases/org/apache/tools/ant/taskdefs/optional/net/FTPTest.java^504^539,36,True,I_Y^I_N,D_Y^Y_N,1c3832c^24f9da2^66555ca,30^6
proposal/myrmidon/src/main/org/apache/tools/ant/types/ScannerUtil.java^534^558+proposal/myrmidon/src/todo/org/apache/tools/ant/types/ScannerUtil.java^534^558,25,False,I_N,M_N,36a0800^5e194c2,8
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCCheckin.java^126^149+src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUpdate.java^128^155,28,False,I_Y,Y_Y,96404f8^5f41947,14
proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/CoreDataService.java^161^178+proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/CoreDataService.java^204^221,18,False,C_N,Y_N,8e684f3^8da6b3a,8
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/jdepend/JDependTask.java^315^333+src/main/org/apache/tools/ant/taskdefs/optional/jdepend/JDependTask.java^337^351,19,False,I_N^I_N,D_N^Y_N,569e491^24d5431^71aa092,6^2
proposal/myrmidon/src/todo/org/apache/tools/todo/taskdefs/vss/MSVSS.java^63^103+src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java^233^261,41,True,I_Y,M_Y,9f496d1^03d0b81,26
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMklbtype.java^113^140+src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUnCheckout.java^64^91,28,False,I_N,YY_N,c885f56^c5a01d9,1
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/metamata/MAuditStreamHandler.java^141^215+src/main/org/apache/tools/ant/taskdefs/optional/metamata/MAuditStreamHandler.java^148^206,75,False,I_N,M_N,414d204^0380eac,27
proposal/myrmidon/src/java/org/apache/antlib/cvslib/Cvs.java^252^299+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/Rpm.java^147^193,48,False,I_N^I_N^I_N^I_N,D_N^W_N^D_N^D_N,02d790f^1a19815^44ab322^8fb5ee4^4ed0da6,57^2^1^2
proposal/embed/src/java/org/apache/tools/ant/helper/ProjectHelperImpl2.java^726^745+src/main/org/apache/tools/ant/helper/ProjectHelper2.java^882^902,21,True,I_Y,M_Y,6cb11c4^510f6b0,1
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUnCheckout.java^117^142+src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCCheckout.java^139^160,26,False,I_N^I_N^I_N^I_N,D_N^D_N^M_N^M_N,7a3448d^b8c5034^d47f6c9^c66f119^38dce34,2^2^5^2
proposal/myrmidon/src/main/org/apache/tools/tar/TarBuffer.java^303^335+proposal/myrmidon/src/todo/org/apache/tools/tar/TarBuffer.java^261^293,33,False,C_N,M_N,d1064de^4058f2a,24
proposal/myrmidon/src/java/org/apache/myrmidon/framework/java/JavaRuntimeClassPath.java^41^56+src/main/org/apache/tools/ant/types/Path.java^571^583,16,True,I_Y,M_Y,e98e146^6154080,5
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/javadoc/JavadocOutputStream.java^30^52+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/javadoc/JavadocOutputStream.java^30^52,23,False,C_N,W_N,898a4c0^5205e1b,32
proposal/myrmidon/src/todo/org/apache/tools/ant/types/Mapper.java^164^220+src/main/org/apache/tools/ant/types/Mapper.java^180^221,57,False,I_N^I_N,M_N^D_N,b8c5034^4109d9e^093967d,24^7
proposal/myrmidon/src/main/org/apache/tools/ant/types/FilterSet.java^136^173+src/main/org/apache/tools/ant/types/FilterSet.java^295^324,38,False,I_N,M_N,eeede12^71aa092,4
src/main/org/apache/tools/ant/taskdefs/optional/sos/SOSGet.java^219^245+src/main/org/apache/tools/ant/taskdefs/optional/sos/SOSLabel.java^158^184,27,True,I_Y^I_N,M_Y^Y_N,da5a13f^f9121ee^753f339,12^57
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/ejb/BorlandDeploymentTool.java^235^264+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/ejb/WeblogicDeploymentTool.java^340^373,34,False,C_N^C_N,D_N^D_N,d1064de^b3cc9d8^b8c5034,6^8
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/exec/ExecTask.java^308^337+src/main/org/apache/tools/ant/taskdefs/ExecTask.java^338^357,30,False,I_N^I_N^I_N,D_N^D_N^W_N,c5b4c4e^5b93763^c9b993c^5205e1b,18^10^4
proposal/myrmidon/src/main/org/apache/tools/ant/types/Mapper.java^153^210+proposal/myrmidon/src/todo/org/apache/tools/ant/types/Mapper.java^153^210,58,False,I_N,W_N,ec833f0^0c0ea74,10
proposal/myrmidon/src/main/org/apache/tools/zip/ZipEntry.java^355^372+src/main/org/apache/tools/zip/ZipEntry.java^219^232,18,False,I_N^I_N,W_N^D_N,d1064de^5f6832b^4058f2a,6^2
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSCHECKIN.java^138^163+proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSGET.java^373^398,26,False,I_N^I_N,M_N^W_N,25c4d95^52a5a5d^71aa092,21^4
proposal/sandbox/antlib/src/main/org/apache/tools/ant/TaskAdapter.java^122^151+src/main/org/apache/tools/ant/TaskAdapter.java^118^149,32,True,I_Y,Y_Y,bba7a96^28b68ab,2
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/metamata/AbstractMetamataTask.java^339^354+src/main/org/apache/tools/ant/taskdefs/optional/metamata/AbstractMetamataTask.java^311^324,16,False,I_N,M_N,d09fc12^71aa092,2
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSCHECKIN.java^138^163+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/vss/MSVSSCHECKOUT.java^165^190,26,False,I_N^I_N,M_N^W_N,25c4d95^52a5a5d^71aa092,43^4
proposal/myrmidon/src/main/org/apache/tools/ant/Main.java^362^406+proposal/myrmidon/src/todo/org/apache/tools/ant/Main.java^362^406,45,False,C_N,D_N,7a3448d^b3cc9d8,8
proposal/mutant/src/java/init/org/apache/ant/init/LoaderUtils.java^195^216+proposal/myrmidon/src/ant1compat/org/apache/tools/ant/LoaderUtils.java^195^216,22,False,C_N,M_N,4b93240^8da6b3a,2
