CFltFix,cloc,CPathDepth,CCurSt,experience,EFltDens,TChurn,TPC,NumOfBursts,SLBurst,CFltRate,EEvPattern,EConChg,EIncChg,EConStChg,EIncStChg,EFltsConStChg,EFltIncStChg,EChgTimeInt,buggy
False,23,7,I,427,0.0,4,2,1,1,0.0,DIV,1,1,1,0,0,1,488.9,False
False,23,7,I,481,0.0,8,3,1,1,0.0,DIV,1,2,1,1,0,1,57.4,False
False,23,7,I,1525,0.0,12,4,1,1,0.0,DIV,1,3,1,2,0,1,56.0,False
False,23,7,I,81,0.0,33,5,1,1,0.0,DIV,1,4,1,3,0,1,220.4,False
False,23,7,I,84,0.0,33,6,2,1,0.0,DIV,1,5,1,4,0,1,0.7,False
False,23,7,I,87,0.0,33,7,2,1,0.0,DIV,1,6,1,5,0,1,4.2,False
False,23,7,I,718,0.0,4,8,2,1,0.0,DIV,1,7,1,6,0,1,59.5,True
False,23,7,I,152,0.0,31,9,2,1,0.125,DIV,1,8,1,7,0,1,84.8,False
False,21,8,C,282,0.0,2,1,0,0,0.0,SYNC,1,0,1,0,0,0,1245.4,False
False,21,8,C,1110,0.0,8,1,0,0,0.0,SYNC,1,0,1,0,0,0,573.1,False
False,21,8,I,1138,0.0,41,2,0,0,0.0,DIV,1,1,1,0,0,1,5.1,True
False,17,9,I,644,0.0,4,1,0,0,0.0,INC,0,1,0,1,0,0,278.9,False
False,17,9,I,863,0.0,2,2,0,0,0.0,INC,0,2,0,2,0,0,145.0,False
False,17,9,I,294,0.0,14,3,0,0,0.0,INC,0,3,0,3,0,0,105.9,False
False,17,9,I,570,0.0,11,4,0,0,0.0,INC,0,4,0,4,0,0,33.1,True
False,17,9,I,1535,0.0,6,5,0,0,0.25,INC,0,5,0,5,0,0,99.9,True
False,17,9,C,1346,0.0,3,6,0,0,0.4,LP,1,5,0,5,1,0,65.3,False
False,17,9,I,1741,0.0,8,7,0,0,0.333,LPDIV,1,6,0,5,1,1,189.7,False
False,17,9,I,858,0.0,2,8,0,0,0.286,LPDIV,1,7,0,6,1,1,106.0,True
False,17,9,I,1938,0.0,7,9,0,0,0.375,LPDIV,1,8,0,7,1,1,4.3,True
