CFltFix,cloc,CPathDepth,CCurSt,experience,EFltDens,TChurn,TPC,NumOfBursts,SLBurst,CFltRate,EEvPattern,EConChg,EIncChg,EConStChg,EIncStChg,EFltsConStChg,EFltIncStChg,EChgTimeInt,buggy
False,24,5,I,6,0.0,2,5,0,0,1.0,INC,0,5,0,5,0,0,2.8,True
False,24,5,I,56,0.0,23,6,0,0,1.0,INC,0,6,0,6,0,0,364.2,True
False,24,5,I,21,0.0,20,7,0,0,1.0,INC,0,7,0,7,0,0,102.8,True
False,24,5,I,38,0.0,3,8,0,0,1.0,INC,0,8,0,8,0,0,53.6,True
False,24,5,I,257,0.0,15,9,0,0,1.0,INC,0,9,0,9,0,0,31.9,True
False,14,6,C,31,0.0,15,1,0,0,0.0,SYNC,1,0,1,0,0,0,57.4,True
False,14,6,I,44,0.0,20,2,0,0,1.0,DIV,1,1,1,0,0,1,53.6,True
False,14,6,I,5,0.0,15,3,0,0,1.0,DIV,1,2,1,1,0,1,82.3,True
False,14,6,I,6,0.0,2,4,0,0,1.0,DIV,1,3,1,2,0,1,2.8,True
False,14,6,C,55,0.0,4,5,0,0,1.0,LP,2,3,1,2,1,1,364.2,False
False,75,7,I,24,0.0,30,1,0,0,0.0,INC,0,1,0,1,0,0,35.0,False
False,75,7,I,25,0.0,38,2,0,0,0.0,INC,0,2,0,2,0,0,2.0,True
False,75,7,I,28,0.0,56,3,0,0,0.5,INC,0,3,0,3,0,0,5.0,True
False,75,7,I,29,0.0,3,4,1,1,0.667,INC,0,4,0,4,0,0,0.9,True
False,75,7,I,31,0.0,59,5,1,1,0.75,INC,0,5,0,5,0,0,14.5,True
False,75,7,I,40,0.0,5,6,1,1,0.8,INC,0,6,0,6,0,0,46.2,True
False,75,7,I,44,0.0,80,7,1,1,0.833,INC,0,7,0,7,0,0,7.4,True
False,75,7,I,50,0.0,2,8,1,1,0.857,INC,0,8,0,8,0,0,4.0,True
False,75,7,I,52,0.0,6,9,2,1,0.875,INC,0,9,0,9,0,0,0.7,True
False,75,7,I,5,0.0,169,10,2,1,0.889,INC,0,10,0,10,0,0,77.6,True
True,75,7,I,54,0.091,8,11,2,1,0.9,INC,0,11,0,11,0,0,353.1,True
False,75,7,I,55,0.083,34,12,2,1,0.909,INC,0,12,0,12,0,0,13.8,False
False,75,7,I,21,0.077,70,13,2,1,0.833,INC,0,13,0,13,0,0,102.8,True
True,75,7,I,72,0.143,2,14,2,1,0.846,INC,0,14,0,14,0,0,16.2,False
False,75,7,I,185,0.133,22,15,2,1,0.786,INC,0,15,0,15,0,0,38.0,True
False,75,7,I,187,0.125,26,16,3,1,0.8,INC,0,16,0,16,0,0,0.2,True
False,75,7,I,188,0.118,2,17,3,2,0.813,INC,0,17,0,17,0,0,0.1,True
False,75,7,I,257,0.111,39,18,3,2,0.824,INC,0,18,0,18,0,0,31.0,True
False,75,7,I,274,0.105,4,19,3,2,0.833,INC,0,19,0,19,0,0,1.1,True
False,75,7,I,285,0.1,1,20,3,2,0.842,INC,0,20,0,20,0,0,1.7,False
False,75,7,I,312,0.095,8,21,3,2,0.8,INC,0,21,0,21,0,0,22.2,True
False,75,7,I,337,0.091,2,22,3,2,0.81,INC,0,22,0,22,0,0,20.1,True
False,75,7,I,425,0.087,12,23,3,2,0.818,INC,0,23,0,23,0,0,44.9,True
False,75,7,I,453,0.083,6,24,3,2,0.826,INC,0,24,0,24,0,0,18.8,True
False,75,7,I,454,0.08,24,25,3,2,0.833,INC,0,25,0,25,0,0,1.1,True
False,75,7,I,456,0.077,4,26,3,2,0.84,INC,0,26,0,26,0,0,2.1,True
False,75,7,I,66,0.074,4,27,3,2,0.846,INC,0,27,0,27,0,0,52.0,True
False,75,7,I,78,0.071,2,28,3,2,0.852,INC,0,28,0,28,0,0,19.4,False
False,75,7,I,538,0.069,8,29,3,2,0.821,INC,0,29,0,29,0,0,23.0,True
False,75,7,I,129,0.067,3,30,3,2,0.828,INC,0,30,0,30,0,0,1.5,False
False,75,7,I,129,0.065,53,31,3,2,0.8,INC,0,31,0,31,0,0,4.7,False
False,75,7,I,130,0.063,22,32,4,1,0.774,INC,0,32,0,32,0,0,0.1,True
False,75,7,I,400,0.061,4,33,4,1,0.781,INC,0,33,0,33,0,0,10.7,False
False,75,7,I,791,0.059,58,34,4,1,0.758,INC,0,34,0,34,0,0,39.7,True
False,75,7,I,256,0.057,4,35,4,1,0.765,INC,0,35,0,35,0,0,83.6,False
False,75,7,I,82,0.056,40,36,4,1,0.743,INC,0,36,0,36,0,0,64.9,True
False,75,7,I,83,0.054,14,37,5,1,0.75,INC,0,37,0,37,0,0,0.0,True
False,75,7,I,107,0.053,8,38,5,1,0.757,INC,0,38,0,38,0,0,42.4,False
False,75,7,I,570,0.051,36,39,5,1,0.737,INC,0,39,0,39,0,0,136.7,True
False,75,7,I,608,0.05,15,40,5,1,0.744,INC,0,40,0,40,0,0,55.9,True
False,75,7,I,613,0.049,2,41,5,1,0.75,INC,0,41,0,41,0,0,5.1,False
False,75,7,I,617,0.048,5,42,5,1,0.732,INC,0,42,0,42,0,0,1.8,False
False,75,7,I,621,0.047,7,43,6,1,0.714,INC,0,43,0,43,0,0,0.2,True
