signature,size,buggy_gen,state+fault,interval,commits,churn
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0050Test.java^13^26,15,False,I_N,D_N,9cb3207^9cbabe9,34
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0054Test.java^13^28,16,False,I_N,D_N,9cb3207^3f01565,38
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0057Test.java^13^28,16,False,I_N,D_N,9cb3207^3a5cbab,38
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0063Test.java^13^28,16,False,I_N,D_N,9cb3207^cb04cfc,38
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0070Test.java^13^27,15,False,I_N,D_N,9cb3207^5f58929,36
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0072Test.java^14^26,15,False,I_N,D_N,9cb3207^c1a47ec,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0085Test.java^16^30,15,False,I_N,D_N,9cb3207^dbd859c,39
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0097Test.java^14^27,15,False,I_N,D_N,9cb3207^aae5a14,35
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0012Test.java^17^32+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31,16,False,I_N,W_N,9cb3207^2946284,20
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0014Test.java^18^32+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31,15,False,I_N,W_N,9cb3207^2946284,18
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0024Test.java^18^32+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31,15,False,I_N,W_N,9cb3207^2946284,20
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0025Test.java^17^32+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31,16,False,I_N,W_N,9cb3207^2946284,18
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0028Test.java^18^32+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31,15,False,I_N,W_N,9cb3207^2946284,18
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0048Test.java^14^26,15,False,I_N,D_N,9cb3207^a7a62e0,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0061Test.java^15^28,15,False,I_N,D_N,9cb3207^b33dc2d,36
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0074Test.java^14^26,15,False,I_N,D_N,9cb3207^ee0ad9d,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0078Test.java^15^27,15,False,I_N,D_N,9cb3207^af1660e,34
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0079Test.java^14^27,15,False,I_N,D_N,9cb3207^f73f328,37
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0081Test.java^13^25,15,False,I_N,D_N,9cb3207^4472ad1,32
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0082Test.java^14^26,15,False,I_N,D_N,9cb3207^e0cdb54,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0088Test.java^13^26,15,False,I_N,D_N,9cb3207^508d253,34
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0090Test.java^14^26,15,False,I_N,D_N,9cb3207^b7a20fe,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0091Test.java^15^27,15,False,I_N,D_N,9cb3207^5ff237b,34
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0096Test.java^13^24,15,False,I_N,D_N,9cb3207^d3d59f1,30
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0103Test.java^15^26,15,False,I_N,D_N,9cb3207^0953a88,32
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0010Test.java^23^37+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31,15,False,I_N,W_N,9cb3207^2946284,18
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0011Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31,15,False,I_N,W_N,9cb3207^2946284,18
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0019Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31,15,False,I_N,W_N,9cb3207^2946284,18
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0047Test.java^14^26,15,False,I_N,D_N,9cb3207^eb2e224,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0006Test.java^17^30+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31,15,False,I_N,W_N,9cb3207^2946284,18
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0076Test.java^15^26,15,False,I_N,D_N,9cb3207^1778113,32
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0094Test.java^13^24,15,False,I_N,D_N,9cb3207^c99b2fe,30
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0095Test.java^13^24,15,False,I_N,D_N,9cb3207^15f2138,30
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0100Test.java^13^24,15,False,I_N,D_N,9cb3207^81aa6ef,30
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0102Test.java^14^25,15,False,I_N,D_N,9cb3207^13a3f31,31
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0104Test.java^15^26,15,False,I_N,D_N,9cb3207^8f5a720,32
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0106Test.java^13^24,15,False,I_N,D_N,9cb3207^22880af,30
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0037Test.java^19^36+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0038Test.java^14^29,18,False,I_N,D_N,441965e^e8e44c0,39
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0037Test.java^19^36+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0051Test.java^13^29,18,False,I_N,D_N,441965e^2aeb40a,40
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0037Test.java^19^36+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0052Test.java^14^30,18,False,I_N,D_N,441965e^c2370a2,41
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0037Test.java^19^36+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0053Test.java^15^31,18,False,I_N,D_N,441965e^3669052,42
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0037Test.java^19^36+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0058Test.java^14^29,18,False,I_N,D_N,441965e^06ea6eb,39
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0037Test.java^19^36+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0044Test.java^13^28,18,False,I_N,D_N,441965e^f8c07dd,38
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0037Test.java^19^36+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0066Test.java^13^28,18,False,I_N,D_N,441965e^695d28b,38
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0037Test.java^19^36+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0069Test.java^13^28,18,False,I_N,D_N,441965e^bb301af,38
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0037Test.java^19^36+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0105Test.java^13^28,18,False,I_N,D_N,441965e^f6acaf6,38
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0037Test.java^19^36+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0101Test.java^15^29,18,False,I_N,D_N,441965e^f047325,38
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0037Test.java^19^36+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0107Test.java^14^28,18,False,I_N,D_N,441965e^555fc75,37
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0037Test.java^19^36+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0038Test.java^20^37,18,False,I_N,W_N,e8e44c0^2946284,20
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0038Test.java^20^37+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0051Test.java^13^29,18,False,I_N,D_N,e8e44c0^2aeb40a,40
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0038Test.java^20^37+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0052Test.java^14^30,18,False,I_N,D_N,e8e44c0^c2370a2,41
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0038Test.java^20^37+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0053Test.java^15^31,18,False,I_N,D_N,e8e44c0^3669052,42
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0038Test.java^20^37+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0058Test.java^14^29,18,False,I_N,D_N,e8e44c0^06ea6eb,39
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0038Test.java^20^37+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0044Test.java^13^28,18,False,I_N,D_N,e8e44c0^f8c07dd,38
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0038Test.java^20^37+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0066Test.java^13^28,18,False,I_N,D_N,e8e44c0^695d28b,38
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0038Test.java^20^37+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0069Test.java^13^28,18,False,I_N,D_N,e8e44c0^bb301af,38
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0038Test.java^20^37+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0105Test.java^13^28,18,False,I_N,D_N,e8e44c0^f6acaf6,38
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0038Test.java^20^37+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0101Test.java^15^29,18,False,I_N,D_N,e8e44c0^f047325,38
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0038Test.java^20^37+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0107Test.java^14^28,18,False,I_N,D_N,e8e44c0^555fc75,37
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0000Test.java^20^37+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31,18,False,I_N,W_N,15d46a4^2946284,20
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0001Test.java^18^35+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31,18,False,I_N,W_N,15d46a4^2946284,22
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0017Test.java^17^34+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31,18,False,I_N,W_N,15d46a4^2946284,24
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0032Test.java^17^34+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31,18,False,I_N,W_N,15d46a4^2946284,22
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0033Test.java^17^33+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31,17,False,I_N,W_N,15d46a4^2946284,24
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31,15,False,I_N,W_N,15d46a4^2946284,20
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0043Test.java^13^25,15,False,I_N,D_N,15d46a4^faaebf1,32
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0050Test.java^13^26,15,False,I_N,D_N,15d46a4^9cbabe9,34
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0054Test.java^13^28,16,False,I_N,D_N,15d46a4^3f01565,38
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0057Test.java^13^28,16,False,I_N,D_N,15d46a4^3a5cbab,38
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0063Test.java^13^28,16,False,I_N,D_N,15d46a4^cb04cfc,38
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0070Test.java^13^27,15,False,I_N,D_N,15d46a4^5f58929,36
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0072Test.java^14^26,15,False,I_N,D_N,15d46a4^c1a47ec,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0085Test.java^16^30,15,False,I_N,D_N,15d46a4^dbd859c,39
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0097Test.java^14^27,15,False,I_N,D_N,15d46a4^aae5a14,35
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0012Test.java^17^32+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31,16,False,I_N,W_N,15d46a4^2946284,20
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0014Test.java^18^32+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31,15,False,I_N,W_N,15d46a4^2946284,18
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0024Test.java^18^32+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31,15,False,I_N,W_N,15d46a4^2946284,20
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0025Test.java^17^32+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31,16,False,I_N,W_N,15d46a4^2946284,18
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0028Test.java^18^32+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31,15,False,I_N,W_N,15d46a4^2946284,18
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0048Test.java^14^26,15,False,I_N,D_N,15d46a4^a7a62e0,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0061Test.java^15^28,15,False,I_N,D_N,15d46a4^b33dc2d,36
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0074Test.java^14^26,15,False,I_N,D_N,15d46a4^ee0ad9d,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0078Test.java^15^27,15,False,I_N,D_N,15d46a4^af1660e,34
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0079Test.java^14^27,15,False,I_N,D_N,15d46a4^f73f328,37
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0081Test.java^13^25,15,False,I_N,D_N,15d46a4^4472ad1,32
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0082Test.java^14^26,15,False,I_N,D_N,15d46a4^e0cdb54,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0088Test.java^13^26,15,False,I_N,D_N,15d46a4^508d253,34
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0090Test.java^14^26,15,False,I_N,D_N,15d46a4^b7a20fe,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0091Test.java^15^27,15,False,I_N,D_N,15d46a4^5ff237b,34
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0096Test.java^13^24,15,False,I_N,D_N,15d46a4^d3d59f1,30
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0103Test.java^15^26,15,False,I_N,D_N,15d46a4^0953a88,32
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0010Test.java^23^37+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31,15,False,I_N,W_N,15d46a4^2946284,18
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0011Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31,15,False,I_N,W_N,15d46a4^2946284,18
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0019Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31,15,False,I_N,W_N,15d46a4^2946284,18
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0047Test.java^14^26,15,False,I_N,D_N,15d46a4^eb2e224,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0006Test.java^17^30+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31,15,False,I_N,W_N,15d46a4^2946284,18
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0076Test.java^15^26,15,False,I_N,D_N,15d46a4^1778113,32
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0094Test.java^13^24,15,False,I_N,D_N,15d46a4^c99b2fe,30
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0095Test.java^13^24,15,False,I_N,D_N,15d46a4^15f2138,30
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0100Test.java^13^24,15,False,I_N,D_N,15d46a4^81aa6ef,30
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0102Test.java^14^25,15,False,I_N,D_N,15d46a4^13a3f31,31
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0104Test.java^15^26,15,False,I_N,D_N,15d46a4^8f5a720,32
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0106Test.java^13^24,15,False,I_N,D_N,15d46a4^22880af,30
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0042Test.java^17^34+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0084Test.java^13^26,18,False,I_N,D_N,274368c^1a00ad9,14
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0042Test.java^17^28+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0080Test.java^14^23,12,False,I_N,D_N,274368c^4f99391,10
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0042Test.java^17^28+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0083Test.java^13^22,12,False,I_N,D_N,274368c^b0803b7,10
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0042Test.java^17^28+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0084Test.java^13^22,12,False,I_N,D_N,274368c^1a00ad9,10
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0042Test.java^17^38+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0083Test.java^13^30,22,False,I_N,D_N,274368c^b0803b7,45
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0000Test.java^20^37+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0043Test.java^17^31,18,False,I_N,W_N,faaebf1^2946284,20
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0001Test.java^18^35+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0043Test.java^17^31,18,False,I_N,W_N,faaebf1^2946284,22
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0017Test.java^17^34+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0043Test.java^17^31,18,False,I_N,W_N,faaebf1^2946284,24
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0032Test.java^17^34+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0043Test.java^17^31,18,False,I_N,W_N,faaebf1^2946284,22
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0033Test.java^17^33+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0043Test.java^17^31,17,False,I_N,W_N,faaebf1^2946284,24
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0036Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0043Test.java^17^31,15,False,I_N,W_N,faaebf1^2946284,20
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0040Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0043Test.java^17^31,15,False,I_N,W_N,faaebf1^2946284,20
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0043Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0050Test.java^13^26,15,False,I_N,D_N,faaebf1^9cbabe9,34
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0043Test.java^17^31+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0054Test.java^13^28,16,False,I_N,D_N,faaebf1^3f01565,38
